Date,Open,High,Low,Close,O2C,O2L,O2H
2004-08-16,2.490595412749104,2.7167411852214696,2.3899746042698267,2.6975629329681396,0.0830996151199788,-0.0404003026602433,0.0907998831583597
2004-08-23,2.7583345364656164,2.8263273551543597,2.5795093847383073,2.643766164779663,-0.0415353432193743,-0.0648308424388748,0.0246499537274639
2004-08-30,2.6220989233195593,2.627328903100391,2.464194868836042,2.490844488143921,-0.0500570112013436,-0.0602204795094502,0.0019945776012944
2004-09-06,2.515750297980538,2.653978513642344,2.4808821052345,2.6233439445495605,0.0427680150352722,-0.0138599577128253,0.0549451254255104
2004-09-13,2.6557211433993477,2.9262001514434814,2.6514875197221466,2.9262001514434814,0.1018476690282015,-0.0015941521901588,0.1018476690282015
2004-09-20,2.91275128476581,3.090828995516017,2.9082678010031864,2.984480381011963,0.0246258912050981,-0.001539260762178,0.0611372868262332
2004-09-27,2.9777554599034217,3.3628016421045825,2.933921012953945,3.3020310401916504,0.1088993319480794,-0.0147206335576322,0.1293075228593986
2004-10-04,3.368530176798558,3.483844808425726,3.29356262747773,3.4302968978881836,0.0183364012930794,-0.0222552702176105,0.0342329222464508
2004-10-11,3.4121148480514676,3.623815723871623,3.322453476514706,3.58919620513916,0.0518978302236271,-0.0262773603848547,0.0620438892732611
2004-10-18,3.5665325032275423,4.48730524672776,3.476870188063333,4.294532775878906,0.2041199041344943,-0.0251399125293459,0.2581702936022487
2004-10-25,4.393409239594969,4.979945247626777,4.297521771720546,4.74807071685791,0.0807258003799431,-0.0218252984516559,0.1335036132636441
2004-11-01,4.82054700040962,5.021039269999563,4.197897804018604,4.217822551727295,-0.1250323767471014,-0.1291656727624702,0.0415911865547429
2004-11-08,4.257174205189869,4.727149575162047,4.116206556487713,4.532883167266846,0.0647633732584547,-0.0331129622392017,0.1103960860702474
2004-11-15,4.494279206767029,4.690288715486691,4.1276628796669455,4.2190680503845215,-0.0612358831574421,-0.0815739989068925,0.0436131134052666
2004-11-22,4.0962814710889495,4.483817661615802,4.017578605854757,4.4678778648376465,0.0907155419790799,-0.0192132464015638,0.0946068265235276
2004-11-29,4.492037767169658,4.557789200147899,4.421055168217264,4.4930338859558105,0.0002217520951031,-0.015801870472055,0.0146373286214975
2004-12-06,4.461403447135521,4.500505503500196,4.19590620296758,4.275107383728027,-0.0417572778644591,-0.0595098038798543,0.0087645192433291
2004-12-13,4.288058383957126,4.500256862127844,4.220313281847388,4.485064506530762,0.0459429664742189,-0.0157985493768443,0.0494859116108619
2004-12-20,4.532883323911976,4.697262378780026,4.529644870120664,4.679827690124512,0.0324174164019115,-0.0007144357266442,0.0362636854120893
2004-12-27,4.710959902333586,4.978201155913816,4.709715109777509,4.801618576049805,0.0192442040679035,-0.0002642333159025,0.0567275585274778
2005-01-03,4.916434524481105,5.071847558546963,4.6753453114835795,4.8280181884765625,-0.0179838327072757,-0.0490374094879197,0.0316109231785733
2005-01-10,4.844206325443309,4.9814386403742335,4.744583067118503,4.980442047119141,0.0281234349908421,-0.0205654449112857,0.0283291638942248
2005-01-17,5.00534871791912,5.113191980548468,4.685307481258119,4.6892924308776855,-0.0631437098298376,-0.0639398480899554,0.0215456042539592
2005-01-24,4.699504386273336,4.849188929405517,4.3906709839915585,4.740599155426025,0.0087444900089298,-0.065716164279757,0.0318511338279395
2005-01-31,4.824033484738098,5.399609818986955,4.747822091091309,5.089779853820801,0.0550880025861036,-0.0157982721073351,0.1193143323050763
2005-02-07,5.112195992478434,5.140587988070281,4.613827654390731,4.667375564575195,-0.0870116146872503,-0.0974861564034227,0.0055537768179505
2005-02-14,4.5540536347799705,4.977205296720987,4.5079777996396775,4.93013334274292,0.0825813084612737,-0.0101175433658499,0.0929175841736569
2005-02-21,4.894018889614314,4.953793134973824,4.538610922136245,4.629268646240234,-0.0540966942191234,-0.0726208818344135,0.0122137340921095
2005-02-28,4.632507812928659,4.728894065347903,4.532884055332218,4.630016803741455,-0.0005377236882907,-0.0215053620240867,0.020806495382532
2005-03-07,4.676839761052311,4.7283949630177915,4.4120894954709735,4.428277969360352,-0.0531473825042985,-0.0566087954918018,0.0110235125853189
2005-03-14,4.4414782621184274,4.49303393518024,4.298020545451651,4.484067916870117,0.0095890719796917,-0.0322995426748643,0.0116077733626512
2005-03-21,4.464890007363866,4.537117405218972,4.414580546707755,4.464392185211182,-0.0001114970697741,-0.0112677939597923,0.0161767474083309
2005-03-28,4.524913533232472,4.6026202907689235,4.424292721385643,4.484067916870117,-0.0090268280404412,-0.0222370684230397,0.0171730922515418
2005-04-04,4.481826069659111,4.859151070463996,4.4790873358794,4.783188343048096,0.067240956856656,-0.0006110754271014,0.0841900142799571
2005-04-11,4.809090054190268,4.85167971156047,4.599132971323975,4.607601642608643,-0.0418974087220645,-0.0436583803797461,0.0088560739953482
2005-04-18,4.597140191707954,5.578933141062001,4.569992989967222,5.374953269958496,0.1691949877129078,-0.0059052368665411,0.2135660233126992
2005-04-25,5.4250142047036265,5.597363158221883,5.398115675955616,5.479309558868408,0.0100083340090992,-0.0049582411645464,0.031769309169518
2005-05-02,5.530366798556259,5.725380194807378,5.48453963753928,5.6790547370910645,0.026885728189606,-0.0082864595941344,0.0352622897096134
2005-05-09,5.678556752232209,5.783909001423173,5.596865051375062,5.709439754486084,0.0054385301761287,-0.0143859970801621,0.0185526452913498
2005-05-16,5.720398957487753,6.019021516640855,5.692753457423542,6.017526626586914,0.0519417738705503,-0.0048327923051633,0.0522031000586449
2005-05-23,6.056131115489136,6.626228580164793,6.0449237107209735,6.624983787536621,0.0939300456346775,-0.0018505881980491,0.0941355881839443
2005-05-30,6.710409858334399,7.294703990539599,6.70891591746298,6.980142116546631,0.0401960929222856,-0.0002226303464256,0.0870727935462094
2005-06-06,7.033191430037907,7.461573765356556,6.9238542229927935,7.035931587219238,0.0003896036683472,-0.0155458881124929,0.0609086699231703
2005-06-13,6.96918385645175,7.0780227714405015,6.660598199698062,6.981138706207275,0.0017153873397181,-0.0442785931767338,0.0156171679827321
2005-06-20,6.876283674607926,7.421972618115265,6.767693442750588,7.403294086456299,0.076641749640793,-0.0157919941927831,0.079358119782406
2005-06-27,7.44438870948375,7.702165176398212,7.203299486611536,7.25385856628418,-0.02559379294056,-0.0323853619525642,0.0346269488300723
2005-07-04,7.275028387336547,7.412010141668148,7.185615931308871,7.377889633178711,0.0141389476941715,-0.0122903240052387,0.0188290336529877
2005-07-11,7.3821230694335265,7.639899522908129,7.245888288991265,7.501422882080078,0.0161606371939971,-0.0184546883275837,0.0349190132770819
2005-07-18,7.471785696545927,7.915111247655069,7.38038099856192,7.531559944152832,0.0079999949188233,-0.01223331365436,0.0593332797692636
2005-07-25,7.53130989965848,7.553725656503549,7.14775861762626,7.166935920715332,-0.0483812223634127,-0.0509275660067597,0.0029763423818325
2005-08-01,7.1759015663515795,7.464811585041686,7.175404218848623,7.281253814697266,0.0146813954137403,-6.93080163318412e-05,0.0402611457276435
2005-08-08,7.312386560382373,7.363444885622987,6.989108284299013,7.215751647949219,-0.0132152357694969,-0.0442096808495932,0.0069824433950527
2005-08-15,7.217744239658545,7.291715668715199,6.849136632600518,6.973666191101074,-0.0338163892281416,-0.0510696409873709,0.0102485522623828
2005-08-22,7.004549192615966,7.0986945183178,6.808041866383548,7.062829971313477,0.0083204182160572,-0.0280542431538022,0.0134405974050521
2005-08-29,7.029455538681501,7.2224766879890625,7.029455538681501,7.184121131896973,0.0220024996764517,0.0,0.0274589046399696
2005-09-05,7.197820005252744,7.453852921097107,7.105170037485328,7.449121475219727,0.0349135529623678,-0.0128719484093521,0.0355708972518788
2005-09-12,7.515370823631435,7.858574820384428,7.4197320236203215,7.476767539978027,-0.0051365773638238,-0.0127257592812833,0.0456669411007395
2005-09-19,7.496692131085976,7.950477650239193,7.48946872717131,7.85434103012085,0.0477075612524939,-0.0009635454929132,0.0605314332266011
2005-09-26,7.95745032088862,7.993564964735054,7.611258477127161,7.881736278533936,-0.0095148620854009,-0.0435053729273925,0.0045384692822562
2005-10-03,7.811253634007938,8.001783775358293,7.671032948932457,7.795313835144043,-0.0020406198045468,-0.0179511115174907,0.0243917494268578
